class,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)"
n01534433_97,3.43385934829712,2.31601142883301,0.696883201599121,1.35203552246094,4.49297094345093,2.34269857406616,0.901626586914062,0.58596134185791,0.025598526000977,2.57344770431519,2.38603830337524,0.385761260986328,0.017166137695313,0.0140380859375,2.77085733413696,4.07559394836426,2.96295213699341,0.846396446228027,2.7235803604126,4.79549026489258,4.95902013778687,4.64496898651123,4.44379854202271,5.75636434555054,6.56142997741699
n01534433_9707,1.02647399902344,0.340972900390625,0.139230728149414,0.225151062011719,0.890792846679688,0.222097396850586,0.039480209350586,0.019817352294922,0.044139862060547,0.227609634399414,0.062219619750977,0.001110076904297,0.001123428344727,0.018415451049805,0.113454818725586,0.015356063842774,0.000898361206055,0.000555038452148,0.015409469604492,0.215408325195312,0.026573181152344,0.006767272949219,0.011526107788086,0.059780120849609,0.41792106628418
n01534433_971,3.86027812957764,1.8592004776001,1.12489795684814,3.24665355682373,6.00438976287842,0.457898139953613,0.039850234985352,0.020608901977539,0.154033660888672,3.58781003952026,0.139841079711914,0.009553909301758,0.003271102905273,0.019567489624024,1.24757099151611,0.249711990356445,0.037042617797852,0.011039733886719,0.053484916687012,1.77734279632568,3.10672616958618,0.710970878601074,0.458929061889648,1.34366703033447,3.59208345413208
n01534433_9746,0.003751754760742,0.001350402832031,0.003816604614258,0.044012069702149,0.523359298706055,0.006004333496094,0.000261306762695,0.000373840332031,0.012081146240234,0.337358474731445,0.010663986206055,0.000598907470703,0.002841949462891,0.016702651977539,0.468744277954102,0.11651611328125,0.036214828491211,0.089412689208984,0.259329795837402,0.620181083679199,1.34060955047607,1.14798831939697,0.798605918884277,1.04813861846924,1.77947616577148
n01534433_9747,1.09771823883057,0.229625701904297,0.201894760131836,0.223409652709961,2.38874626159668,1.42321300506592,0.364450454711914,0.258337020874023,0.211881637573242,2.36728858947754,2.48552703857422,0.929271697998047,1.29101753234863,1.66189479827881,3.4052267074585,3.63061809539795,3.39006423950195,2.94096279144287,3.67379570007324,4.06999397277832,4.16602897644043,4.08112812042236,3.99196338653564,4.15712642669678,4.375
n01534433_9752,2.52928924560547,0.51353645324707,0.651945114135742,1.49985599517822,2.94153213500977,0.23688793182373,0.001583099365234,0.028594970703125,0.457143783569336,2.37412071228027,0.067464828491211,4.38690185546875E-05,0.006687164306641,0.846917152404785,1.80288219451904,1.25861740112305,0.053947448730469,0.216703414916992,0.895638465881348,2.60339832305908,3.01619911193848,1.43645095825195,2.42035484313965,3.10888767242432,3.43302202224731
n01534433_976,1.5869140625,0.204511642456055,0.07459831237793,0.066860198974609,0.56666374206543,0.137809753417969,0.052112579345703,0.064338684082031,0.035276412963867,0.102382659912109,0.124011993408203,0.080923080444336,0.017377853393555,0.035268783569336,0.066007614135742,0.151523590087891,0.018808364868164,0.005424499511719,0.032947540283203,0.097841262817383,0.912351608276367,0.269515991210937,0.028553009033203,0.230232238769531,0.734478950500488
n01534433_9776,0.000192642211914,6.29425048828125E-05,0.014938354492188,0.269187927246094,0.764707565307617,2.09808349609375E-05,1.1444091796875E-05,0.005331039428711,0.073331832885742,0.57465934753418,2.6702880859375E-05,0,0.001079559326172,0.068971633911133,0.454963684082031,0.0035400390625,0.000442504882813,0.009515762329102,0.168964385986328,0.681564331054688,0.097951889038086,0.095424652099609,0.292264938354492,0.594036102294922,1.04613494873047
n01534433_9777,5.13060665130615,3.08957099914551,0.888460159301758,1.07671642303467,2.46137237548828,2.95093822479248,0.04002571105957,0.014579772949219,0.058710098266602,0.485930442810059,0.272170066833496,0.018276214599609,0.009269714355469,0.005104064941406,0.078744888305664,0.193092346191406,0.004589080810547,0.002508163452148,0.006372451782227,0.072940826416016,0.208089828491211,0.000566482543945,0.000913619995117,0.01289176940918,0.385200500488281
n01534433_978,0.941697120666504,0.279314041137695,0.138912200927734,1.46871471405029,3.44640922546387,0.234228134155273,0.001405715942383,0.014778137207031,0.01557731628418,1.67438983917236,0.003747940063477,7.2479248046875E-05,0.002250671386719,0.004228591918945,0.774143218994141,0.017908096313477,0.000698089599609,0.002769470214844,0.027746200561524,1.41719150543213,0.599116325378418,0.132150650024414,0.17350959777832,0.881585121154785,2.5018835067749
n01534433_9786,0.041662216186524,0.060232162475586,0.062149047851563,0.055988311767578,0.063383102416992,0.003694534301758,0.002016067504883,0.002006530761719,0.007726669311523,0.008007049560547,0.000659942626953,8.58306884765625E-05,0.000829696655273,0.002170562744141,0.007896423339844,0.000114440917969,8.0108642578125E-05,0.000331878662109,0.00459098815918,0.021371841430664,0.00050163269043,0.00044059753418,0.002828598022461,0.036880493164063,0.054317474365234
n01534433_9805,0.350988388061523,0.033340454101563,0.037326812744141,0.178794860839844,1.31780052185059,0.001541137695313,5.340576171875E-05,0.001653671264648,0.019756317138672,0.502819061279297,0.002065658569336,3.62396240234375E-05,0.000638961791992,0.010049819946289,0.408663749694824,0.249757766723633,0.024423599243164,0.01338005065918,0.091962814331055,0.653877258300781,2.08650493621826,0.967202186584473,0.457887649536133,0.553861618041992,1.85532474517822
n01534433_9809,4.25224542617798,1.67657375335693,1.14907646179199,2.1600227355957,3.28395938873291,1.75486469268799,0.111818313598633,0.063909530639649,0.038869857788086,1.18993186950684,0.550870895385742,0.012783050537109,0.003568649291992,0.012163162231445,0.122402191162109,1.2525463104248,0.023805618286133,0.008167266845703,0.050067901611328,0.540667533874512,3.49117040634155,2.20763492584229,1.27893447875977,1.01465129852295,1.76142120361328
n01534433_981,5.62373542785645,4.88792324066162,6.0961971282959,6.89964628219605,6.85214138031006,5.59505414962769,4.74975252151489,4.59124183654785,6.14363384246826,6.13576126098633,5.97317981719971,5.15549182891846,1.54832458496094,3.27476835250854,5.8465633392334,6.38933944702148,6.41194200515747,6.05803728103638,6.09911727905273,5.41547250747681,6.32067680358887,6.4238748550415,6.19939136505127,5.71118927001953,5.39750194549561
n01534433_9821,0.024255752563477,0.004270553588867,0.012016296386719,0.149478912353516,0.488185882568359,0.000791549682617,0.000823974609375,0.000627517700195,0.016744613647461,0.382741928100586,0.000652313232422,8.0108642578125E-05,0.000219345092773,0.003664016723633,0.151687622070313,0.001201629638672,0.000175476074219,0.000507354736328,0.049381256103516,0.240657806396484,0.047800064086914,0.024887084960938,0.065338134765625,0.433561325073242,0.449075698852539
