class,"(1, 1)","(3, 1)","(5, 1)","(7, 1)","(9, 1)","(1, 3)","(3, 3)","(5, 3)","(7, 3)","(9, 3)","(1, 5)","(3, 5)","(5, 5)","(7, 5)","(9, 5)","(1, 7)","(3, 7)","(5, 7)","(7, 7)","(9, 7)","(1, 9)","(3, 9)","(5, 9)","(7, 9)","(9, 9)"
n01531178_1006,1.5336742401123047,0.7141838073730469,0.6334447860717773,1.0634679794311523,2.025087356567383,1.224954605102539,0.13222122192382812,0.3178825378417969,0.4747438430786133,1.7213549613952637,0.5292367935180664,0.045230865478515625,0.10979747772216797,0.35495567321777344,1.3835639953613281,0.5033702850341797,0.07667732238769531,0.07154464721679688,0.28014564514160156,1.4108591079711914,1.1305179595947266,0.04739665985107422,0.03220367431640625,0.8609218597412109,2.19907808303833
n01531178_10080,0.10277462005615234,0.09038352966308594,0.026571273803710938,0.08598518371582031,0.0964193344116211,0.012798309326171875,0.000732421875,0.000423431396484375,0.0036754608154296875,0.027240753173828125,0.001983642578125,6.4849853515625e-05,4.38690185546875e-05,0.0005016326904296875,0.0071315765380859375,0.01214599609375,0.00115203857421875,0.0011119842529296875,0.00083160400390625,0.015179634094238281,0.012933731079101562,0.017084121704101562,0.013946533203125,0.021882057189941406,0.03298759460449219
n01531178_10090,3.4756851196289062,2.2243947982788086,2.793168544769287,2.515132427215576,4.428999900817871,1.776656150817871,0.14528942108154297,0.013097763061523438,0.6699104309082031,2.4865922927856445,1.5034008026123047,0.0030040740966796875,0.00035858154296875,0.03667449951171875,1.6778669357299805,2.4079694747924805,1.0604228973388672,0.10787582397460938,1.1889305114746094,3.3169684410095215,3.5579209327697754,2.652724266052246,2.885974407196045,2.998471736907959,3.838630199432373
n01531178_1012,1.884160041809082,1.2343416213989258,1.6893901824951172,2.3359241485595703,3.518221855163574,1.1368083953857422,1.2394771575927734,0.9461345672607422,0.8928937911987305,1.9967737197875977,0.7308063507080078,0.3923072814941406,0.2881946563720703,0.2769336700439453,0.8228378295898438,1.4787578582763672,0.7053775787353516,0.08084487915039062,0.09485054016113281,0.8826732635498047,1.261819839477539,0.5866355895996094,0.11391448974609375,0.13870620727539062,1.112894058227539
n01531178_10178,0.2732887268066406,0.2943134307861328,0.1815032958984375,0.20336532592773438,0.25498390197753906,0.32177162170410156,0.044185638427734375,0.09608840942382812,0.140960693359375,0.137298583984375,0.06617164611816406,0.027133941650390625,0.08135414123535156,0.057483673095703125,0.07487297058105469,0.09413719177246094,0.05073738098144531,0.0406036376953125,0.055866241455078125,0.05183601379394531,0.12071037292480469,0.08150482177734375,0.06451034545898438,0.03259849548339844,0.04240608215332031
n01531178_10224,0.050812721252441406,0.005290985107421875,0.0008106231689453125,0.0071353912353515625,0.14455032348632812,0.025648117065429688,0.00168609619140625,0.0004405975341796875,0.0045948028564453125,0.10238456726074219,0.016302108764648438,0.012166976928710938,0.0022449493408203125,0.010486602783203125,0.11007118225097656,0.024614334106445312,0.06791305541992188,0.014759063720703125,0.04925346374511719,0.24462604522705078,0.13366413116455078,0.06479454040527344,0.093719482421875,0.1329965591430664,0.7596282958984375
n01531178_10241,0.0001964569091796875,0.000164031982421875,0.0002307891845703125,0.000827789306640625,0.009212493896484375,1.9073486328125e-05,9.5367431640625e-06,2.86102294921875e-05,9.72747802734375e-05,0.0023822784423828125,3.4332275390625e-05,3.814697265625e-06,1.9073486328125e-06,1.71661376953125e-05,0.00122833251953125,0.000102996826171875,1.9073486328125e-05,7.62939453125e-06,5.53131103515625e-05,0.00154876708984375,0.0008144378662109375,0.00012969970703125,0.0001926422119140625,0.0005340576171875,0.0058307647705078125
n01531178_10261,0.097015380859375,0.03633308410644531,0.043498992919921875,0.1261119842529297,0.16741371154785156,0.004589080810546875,0.000766754150390625,0.00611114501953125,0.03092193603515625,0.13254547119140625,0.004638671875,0.0003910064697265625,0.0006046295166015625,0.01988983154296875,0.04867362976074219,0.04757499694824219,0.0063037872314453125,0.006618499755859375,0.037952423095703125,0.10283851623535156,0.145782470703125,0.08497047424316406,0.08248138427734375,0.17081642150878906,0.29218292236328125
n01531178_10263,0.045516014099121094,0.029474258422851562,0.020433425903320312,0.04304313659667969,0.18472862243652344,0.015035629272460938,0.011262893676757812,0.002521514892578125,0.008550643920898438,0.055825233459472656,0.017839431762695312,0.0022983551025390625,0.000514984130859375,0.0010089874267578125,0.03711700439453125,0.03392601013183594,0.00774383544921875,0.002788543701171875,0.0045566558837890625,0.026666641235351562,0.14634037017822266,0.04274177551269531,0.03531837463378906,0.027944564819335938,0.16634464263916016
n01531178_10271,0.02246856689453125,0.0027618408203125,0.0012493133544921875,0.0011882781982421875,0.0047206878662109375,0.00174713134765625,0.000152587890625,6.4849853515625e-05,9.1552734375e-05,0.00025177001953125,0.0005931854248046875,5.14984130859375e-05,1.71661376953125e-05,3.0517578125e-05,4.38690185546875e-05,0.001163482666015625,7.62939453125e-05,5.91278076171875e-05,2.47955322265625e-05,1.52587890625e-05,0.004222869873046875,0.00034332275390625,0.0001010894775390625,5.7220458984375e-05,2.47955322265625e-05
n01531178_10306,0.027933120727539062,0.00213623046875,0.0001354217529296875,0.000400543212890625,0.00118255615234375,0.003971099853515625,2.47955322265625e-05,1.9073486328125e-06,3.814697265625e-06,1.9073486328125e-05,0.00038909912109375,7.62939453125e-06,-0.0,-0.0,1.33514404296875e-05,0.0002117156982421875,1.1444091796875e-05,1.9073486328125e-06,1.9073486328125e-06,0.0001239776611328125,0.002262115478515625,2.288818359375e-05,9.5367431640625e-06,4.1961669921875e-05,0.00312042236328125
n01531178_1043,0.023303985595703125,0.0049285888671875,0.0064754486083984375,0.022190093994140625,0.09513568878173828,0.00457763671875,0.0001201629638671875,0.0002269744873046875,0.002887725830078125,0.048020362854003906,0.0013256072998046875,7.82012939453125e-05,0.0002994537353515625,0.00086212158203125,0.06022357940673828,0.0044231414794921875,0.0003108978271484375,0.0003261566162109375,0.0034656524658203125,0.2391500473022461,0.03022289276123047,0.0076904296875,0.0111541748046875,0.05737018585205078,0.6097087860107422
n01531178_10443,4.1101861000061035,2.8214573860168457,3.7876858711242676,4.330808639526367,3.702883243560791,0.3391685485839844,0.23772907257080078,0.9689102172851562,1.8329620361328125,2.5136308670043945,0.015802383422851562,0.010422706604003906,0.022559165954589844,0.10252189636230469,0.29062461853027344,0.0001468658447265625,0.0001010894775390625,0.0016689300537109375,0.00011444091796875,7.05718994140625e-05,0.00032806396484375,0.0003490447998046875,0.0006504058837890625,0.000911712646484375,0.00063323974609375
n01531178_10450,2.6588916778564453,1.5666370391845703,2.613779067993164,2.6238179206848145,2.5477452278137207,1.6731023788452148,1.1086177825927734,1.319314956665039,0.7923297882080078,1.9870233535766602,2.0998716354370117,0.9373636245727539,0.44022560119628906,0.2678031921386719,1.6574525833129883,3.935821533203125,0.7941102981567383,0.20274925231933594,0.37581729888916016,2.3993072509765625,5.433164596557617,2.4443092346191406,1.3929567337036133,1.6542425155639648,2.841399669647217
n01531178_10484,0.039730072021484375,0.0044097900390625,0.001194000244140625,0.00228118896484375,0.011907577514648438,0.0047359466552734375,0.0002079010009765625,0.0001010894775390625,0.0007381439208984375,0.0093536376953125,0.0033416748046875,0.000118255615234375,1.1444091796875e-05,0.0002193450927734375,0.0042018890380859375,0.003643035888671875,0.0008087158203125,0.000202178955078125,0.0005016326904296875,0.012903213500976562,0.0142364501953125,0.010362625122070312,0.003879547119140625,0.0051708221435546875,0.0308837890625
n01531178_10553,0.0043048858642578125,0.0002288818359375,6.866455078125e-05,0.0016307830810546875,0.019838333129882812,0.0005054473876953125,1.9073486328125e-06,-0.0,1.1444091796875e-05,0.0070362091064453125,0.000278472900390625,1.9073486328125e-06,-0.0,1.9073486328125e-06,0.00493621826171875,0.0008754730224609375,9.5367431640625e-06,1.9073486328125e-06,0.000125885009765625,0.00829315185546875,0.05495262145996094,0.001392364501953125,0.000614166259765625,0.004505157470703125,0.06281852722167969
n01531178_10565,0.011722564697265625,0.00637054443359375,0.0048065185546875,0.017688751220703125,0.18876075744628906,0.00257110595703125,9.1552734375e-05,0.00018310546875,0.0009918212890625,0.03578376770019531,0.001110076904296875,2.6702880859375e-05,1.52587890625e-05,0.00018310546875,0.006839752197265625,0.0014209747314453125,3.0517578125e-05,1.1444091796875e-05,5.340576171875e-05,0.006801605224609375,0.0056629180908203125,0.0001239776611328125,1.1444091796875e-05,0.000293731689453125,0.03547477722167969
n01531178_10581,1.967987060546875,1.531233787536621,1.2549428939819336,2.1263227462768555,2.526296615600586,0.0025348663330078125,0.0010089874267578125,0.030668258666992188,0.4422473907470703,2.2106237411499023,3.4332275390625e-05,-0.0,4.1961669921875e-05,0.00811004638671875,0.3688831329345703,0.0001277923583984375,7.62939453125e-06,3.62396240234375e-05,0.000213623046875,0.028573989868164062,0.9366254806518555,0.03609466552734375,0.009532928466796875,0.027193069458007812,0.9206104278564453
n01531178_1059,0.0061664581298828125,0.0010814666748046875,0.0006046295166015625,0.004322052001953125,0.025648117065429688,2.6702880859375e-05,5.7220458984375e-06,1.9073486328125e-05,0.0003147125244140625,0.009115219116210938,2.09808349609375e-05,1.33514404296875e-05,6.4849853515625e-05,0.0002269744873046875,0.0020046234130859375,0.0002384185791015625,0.0003414154052734375,0.00069427490234375,0.0004634857177734375,0.0067043304443359375,0.003261566162109375,0.0007915496826171875,0.0012569427490234375,0.0036334991455078125,0.026966094970703125
n01531178_10609,0.4074716567993164,0.28171730041503906,0.08917617797851562,0.03347587585449219,0.1358642578125,0.3026418685913086,0.08966636657714844,0.0046539306640625,0.004100799560546875,0.03534126281738281,0.2016143798828125,0.010923385620117188,0.0011234283447265625,0.0026702880859375,0.017034530639648438,0.11742019653320312,0.014383316040039062,0.001678466796875,0.0034313201904296875,0.04325675964355469,0.26975440979003906,0.2537403106689453,0.035762786865234375,0.018236160278320312,0.2440938949584961
n01531178_10630,1.204141616821289,0.5449562072753906,0.3197765350341797,0.6397190093994141,1.4614133834838867,0.6323623657226562,0.0239410400390625,0.02727508544921875,0.058597564697265625,0.4131298065185547,0.23376083374023438,0.019556045532226562,0.002254486083984375,0.0062084197998046875,0.24172401428222656,0.5946903228759766,0.12929534912109375,0.012414932250976562,0.069061279296875,0.3370780944824219,1.4189414978027344,0.5545949935913086,0.2470684051513672,0.3997344970703125,1.1895246505737305
