class,"(1, 1)","(3, 1)","(5, 1)","(7, 1)","(9, 1)","(1, 3)","(3, 3)","(5, 3)","(7, 3)","(9, 3)","(1, 5)","(3, 5)","(5, 5)","(7, 5)","(9, 5)","(1, 7)","(3, 7)","(5, 7)","(7, 7)","(9, 7)","(1, 9)","(3, 9)","(5, 9)","(7, 9)","(9, 9)"
n01531178_8597,4.640739917755127,4.613280773162842,4.595126152038574,5.42444372177124,6.068423271179199,3.2995200157165527,2.704132080078125,3.5384860038757324,5.464746952056885,6.160647869110107,2.7314343452453613,1.463944435119629,2.8072237968444824,4.73602819442749,6.760819435119629,3.9557652473449707,4.228888034820557,3.2908592224121094,5.621145248413086,6.215210914611816,4.923696994781494,4.856068134307861,5.024076461791992,5.080927848815918,5.044116973876953
n01531178_8614,3.8503403663635254,2.0770463943481445,2.230905532836914,2.849020004272461,4.836209297180176,1.699824333190918,1.2657155990600586,1.1099967956542969,1.2148637771606445,4.015106201171875,0.5292348861694336,1.7876615524291992,2.5974903106689453,2.8317956924438477,4.505894184112549,4.257204532623291,4.685923099517822,5.358887672424316,5.603853225708008,5.709476470947266,5.24504280090332,5.2644572257995605,5.68587589263916,5.737967491149902,5.484576225280762
n01531178_8619,1.2092161178588867,1.3389711380004883,0.029562950134277344,0.7681999206542969,0.2283782958984375,0.17965126037597656,0.02917766571044922,0.8790397644042969,4.060626029968262,2.276721954345703,0.0071010589599609375,0.014509201049804688,2.3823118209838867,5.193627834320068,2.6532859802246094,0.024051666259765625,0.053999900817871094,2.6929149627685547,3.373453140258789,3.581653118133545,0.9341869354248047,2.042201519012451,4.569951057434082,5.068958282470703,5.312962532043457
n01531178_8621,5.831918716430664,5.546401023864746,5.808712005615234,6.296971797943115,6.755424499511719,3.3868660926818848,2.134913444519043,1.2553205490112305,5.64821720123291,7.448850631713867,1.2422056198120117,0.1538677215576172,3.1235451698303223,7.0626220703125,8.882625579833984,4.100085258483887,3.6226954460144043,3.9689693450927734,6.932035446166992,8.687860488891602,6.273271083831787,5.736846923828125,5.928412437438965,6.64461088180542,7.363767623901367
n01531178_8622,3.776149272918701,3.761715888977051,3.3560233116149902,4.840226650238037,5.943210601806641,2.2938952445983887,1.068084716796875,0.06132793426513672,0.9037237167358398,5.0124406814575195,0.5748252868652344,0.0027561187744140625,0.0029659271240234375,0.6157360076904297,4.506228923797607,0.02057647705078125,0.13999462127685547,0.33185386657714844,1.888443946838379,4.437591552734375,0.308990478515625,2.320498466491699,3.0086941719055176,3.659205913543701,5.56346321105957
n01531178_8632,4.97128963470459,4.39628791809082,4.2477803230285645,4.0916290283203125,4.786819934844971,4.408897399902344,3.375828266143799,2.3994407653808594,2.04295015335083,2.337615489959717,3.797463893890381,1.259556770324707,0.21794605255126953,0.3572273254394531,0.5634574890136719,2.609889030456543,0.2103281021118164,0.0692281723022461,0.3902301788330078,0.7983665466308594,3.383592128753662,1.3858418464660645,0.7302465438842773,1.989915370941162,2.6843576431274414
n01531178_8637,5.158878803253174,3.8230481147766113,1.3032026290893555,3.076331615447998,5.326496124267578,4.418286323547363,0.4917125701904297,0.020837783813476562,1.2771902084350586,5.316285133361816,4.252689838409424,0.8686313629150391,0.8044109344482422,2.4316883087158203,5.779549598693848,4.909168243408203,2.5194859504699707,0.8854408264160156,3.9795260429382324,4.692327499389648,5.434558868408203,5.245632171630859,5.173409461975098,4.992361545562744,5.080020904541016
n01531178_8640,5.405682563781738,4.4309163093566895,4.167129993438721,5.272217750549316,6.41794490814209,3.8274803161621094,1.0108747482299805,2.674182891845703,4.565216541290283,6.120571613311768,3.0073118209838867,0.027387619018554688,1.9401464462280273,1.9006991386413574,7.112265586853027,3.3901314735412598,2.27158260345459,3.0463085174560547,0.7625284194946289,6.669788360595703,4.512282371520996,4.129039287567139,4.278274059295654,4.811708927154541,6.050933837890625
n01531178_8649,3.7562055587768555,3.5134706497192383,3.151712417602539,3.7343454360961914,4.311213493347168,2.9625043869018555,0.09315109252929688,0.00482177734375,0.3437929153442383,3.193159580230713,2.9503884315490723,0.010883331298828125,0.012701034545898438,0.0048160552978515625,2.6375155448913574,3.3962016105651855,1.738309383392334,0.3775911331176758,0.06430625915527344,2.7235946655273438,3.9125049114227295,3.171006679534912,1.3510026931762695,1.1820106506347656,3.1888070106506348
n01531178_8650,4.1747145652771,3.337952136993408,1.8988103866577148,1.648244857788086,3.221060276031494,2.6159000396728516,0.5778369903564453,0.0256500244140625,0.10054492950439453,2.400035858154297,1.260995864868164,0.23141193389892578,0.09654808044433594,0.8671665191650391,2.5770015716552734,1.1310338973999023,0.024985313415527344,0.6484899520874023,2.076146125793457,3.4962496757507324,2.9806437492370605,0.9543905258178711,2.8230104446411133,3.1885571479797363,4.33950138092041
