class,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)"
n01531178_10838,5.23950481414795,2.54785346984863,5.65433311462402,6.12885141372681,6.2092399597168,7.85865545272827,6.94174575805664,4.85574674606323,6.7694296836853,6.95622634887695,6.99482202529907,5.20437622070313,4.58718585968018,7.12001609802246,7.21293067932129,7.03413581848145,6.91167068481445,5.99597120285034,5.65992641448975,6.91916465759277,6.16397857666016,7.00314521789551,6.91455268859863,6.95254516601563,7.02658176422119
n01531178_10849,3.6604471206665,3.77100658416748,4.09696817398071,4.94609546661377,4.91455459594727,1.74654102325439,1.39092540740967,1.75914764404297,5.19881343841553,4.99965667724609,0.010034561157227,0.244529724121094,1.20737361907959,5.30187606811523,5.25182056427002,1.4003438949585,2.22845268249512,5.32905721664429,5.25545024871826,5.24771881103516,4.63636159896851,5.33534240722656,6.25530529022217,5.77467155456543,5.52653169631958
n01531178_10855,3.09178781509399,2.91610097885132,2.64233922958374,4.16174125671387,6.01560974121094,3.48831129074097,1.53617668151855,2.33957290649414,3.08282995223999,4.66962623596191,4.13609409332275,4.20431661605835,3.3071460723877,1.53653430938721,4.80434036254883,4.41517734527588,2.31271266937256,3.00959920883179,2.19891881942749,4.38471364974976,5.33076906204224,4.65757465362549,3.164137840271,3.85997104644775,4.66886425018311
n01531178_10860,6.91740608215332,6.40321922302246,6.16824245452881,4.67520332336426,6.10062837600708,6.35798692703247,6.28223037719727,6.0438175201416,1.01779079437256,2.27673816680908,6.33028984069824,6.63475894927979,3.10250663757324,6.02978897094727,2.87430572509766,6.33520126342773,6.3672046661377,1.90058708190918,5.8766016960144,6.35291481018066,6.56949234008789,6.19458675384522,6.12185382843018,6.52723789215088,7.15834140777588
n01531178_10874,2.08529853820801,1.03325176239014,0.731691360473633,2.06338500976562,2.67459869384766,1.70530319213867,2.25222492218018,1.13805103302002,1.47595596313477,2.61910533905029,2.15412282943726,1.32799339294434,0.047088623046875,0.150363922119141,1.26079654693604,3.26704406738281,1.69652557373047,0.563823699951172,0.238809585571289,2.76997661590576,4.2639536857605,3.85895586013794,3.16828393936157,1.3981876373291,4.12874269485474
n01531178_10882,2.56840944290161,1.03018379211426,2.86741065979004,3.79326295852661,3.84311485290527,0.422882080078125,0.014991760253906,0.083487510681152,0.319169044494629,3.1502251625061,2.54359912872314,1.48502445220947,0.617552757263184,0.468104362487793,3.10311937332153,4.63921403884888,2.32528686523437,1.71379470825195,0.621068954467773,2.49262571334839,6.31958198547363,4.06042194366455,2.74282741546631,2.46383047103882,2.65464115142822
n01531178_1090,5.65304946899414,5.6444206237793,5.87473583221436,6.418701171875,5.95219087600708,4.64148807525635,3.33724451065063,6.73497200012207,6.74520397186279,6.81567859649658,1.2852611541748,0.058937072753906,5.30582094192505,7.10426712036133,6.51446342468262,4.85432863235474,4.17216205596924,5.92309761047363,6.43207359313965,6.20820426940918,5.5166015625,5.95279216766357,5.99089479446411,6.14638757705689,5.922287940979
n01531178_10905,6.17182397842407,8.21532344818115,6.406005859375,6.46413326263428,6.60682201385498,5.70061302185059,6.40005970001221,4.11494874954224,5.00562524795532,4.9981689453125,4.48280429840088,1.61102342605591,0.327251434326172,2.29526853561401,1.19527435302734,4.43109798431397,1.4091420173645,0.599422454833984,0.806792259216309,1.65619564056396,5.0419135093689,3.6643214225769,2.29550409317017,3.77050018310547,3.37908697128296
n01531178_10919,4.68981742858887,4.82383966445923,5.61718940734863,5.02783632278442,4.78726577758789,4.61252307891846,5.35108423233032,5.35489892959595,5.82320213317871,5.68306350708008,4.76411867141724,4.62782192230225,3.62187004089355,3.90956401824951,4.94931316375732,4.4565806388855,4.64166975021362,2.23869705200195,3.00790500640869,4.61856937408447,4.26583528518677,4.0208740234375,3.10855436325073,1.89324283599854,2.76976442337036
n01531178_10920,3.90100240707397,4.20853757858276,4.87289381027222,5.33558464050293,5.68700885772705,0.112043380737305,0.572782516479492,4.08980321884155,4.36966466903687,5.3018479347229,0.040514945983887,0.006607055664063,1.8391695022583,5.41018724441528,4.07876300811768,2.84050369262695,1.80462837219238,3.68347072601318,3.77352809906006,3.84644222259521,5.45943307876587,6.12652254104614,5.71790266036987,7.69276571273804,6.25551843643189
n01531178_10923,6.78856229782105,5.54102230072022,4.98663091659546,6.10422801971436,7.43878221511841,6.80347633361816,4.95633029937744,3.96490716934204,4.08868312835693,6.92910814285278,6.82106494903564,0.45684814453125,2.85524797439575,3.5260157585144,6.8398928642273,7.24343252182007,6.64111280441284,4.87759304046631,6.39863109588623,7.04145050048828,7.29532337188721,7.40701293945313,6.8586368560791,7.19546365737915,7.46300554275513
n01531178_10937,5.14842128753662,5.14927101135254,5.48468399047852,5.53654670715332,5.38216161727905,5.21046495437622,5.39357233047485,5.68604373931885,5.26936626434326,4.77979946136475,5.43473529815674,5.31088733673096,4.45362377166748,3.66038942337036,4.50538444519043,4.37694215774536,0.019515991210938,0.429818153381348,1.25454807281494,4.06066799163818,4.49889183044434,0.033303260803223,0.039091110229492,1.60565280914307,3.89086484909058
n01531178_10962,4.71466493606567,5.38671207427979,4.76014280319214,4.39712190628052,4.30619859695435,4.67031097412109,4.33099555969238,0.755452156066895,4.13642454147339,4.91822910308838,1.81349182128906,0.006242752075195,0.014724731445313,3.93704700469971,5.78204154968262,2.87364912033081,0.009237289428711,2.75531816482544,4.77479314804077,5.84339904785156,4.89847755432129,4.91687774658203,4.92395162582397,5.59046649932861,5.22262954711914
n01531178_11006,5.39962100982666,5.29476022720337,5.93054723739624,6.14953374862671,6.09970855712891,5.52686023712158,4.98748111724854,5.83884000778198,6.24904632568359,6.26073455810547,4.48661375045776,0.409453392028809,2.1555814743042,6.25774049758911,6.33864688873291,4.71416854858398,2.40759563446045,1.72305393218994,5.95216751098633,6.39162445068359,5.09798717498779,5.43483543395996,5.89881134033203,6.81298065185547,5.86788654327393
n01531178_11023,3.15226888656616,0.744584083557129,2.38643550872803,2.57322311401367,2.25652122497559,1.96635580062866,1.44724178314209,1.16104602813721,3.12865209579468,3.21545743942261,3.99646711349487,3.80693578720093,5.1063404083252,4.72187471389771,4.29779863357544,3.72997522354126,4.04113626480103,5.64439678192139,5.61988353729248,4.91213274002075,3.93458271026611,4.1454291343689,4.88386249542236,5.00587940216064,5.53764343261719
n01531178_11071,4.99475955963135,4.30803966522217,5.06523847579956,6.73374748229981,6.30499601364136,0.476108551025391,0.054593086242676,1.14044284820557,4.91016960144043,4.26910543441772,0.176657676696777,0.021549224853516,3.43950271606445,2.90621089935303,5.47683382034302,3.2265191078186,2.72884082794189,4.70187997817993,3.87984132766724,6.21222591400147,6.40126991271973,6.42048454284668,6.56828308105469,5.76273536682129,6.40227127075195
n01531178_11081,4.62087488174439,3.69378900527954,3.67821073532104,5.75051021575928,6.61542320251465,2.25085544586182,2.38953113555908,3.56344938278198,5.11749696731567,7.52917289733887,4.6591911315918,4.24137735366821,5.49130010604858,7.06135272979736,6.80424022674561,5.27495288848877,4.77850151062012,4.97231245040894,6.40682506561279,6.27382564544678,5.49831104278564,5.47142219543457,5.29893589019775,5.64757442474365,6.44300270080566
n01531178_11124,5.58162641525269,5.9904408454895,6.44738292694092,6.1975417137146,6.8576717376709,3.98609161376953,2.46691274642944,0.622716903686523,4.94994735717773,5.71262502670288,2.66231822967529,0.018781661987305,0.067364692687988,4.36451292037964,5.53919172286987,2.79887533187866,0.179187774658203,1.79655361175537,5.55841493606567,6.7011604309082,5.27935552597046,4.40372943878174,4.79333305358887,5.97412872314453,6.38051986694336
n01531178_11160,3.75231981277466,3.91030931472778,4.77397346496582,5.46213531494141,5.10763454437256,4.56108379364014,4.08650159835815,4.04087495803833,4.35236120223999,3.5643482208252,1.77503252029419,2.4280834197998,2.05517148971558,3.14238929748535,3.98304414749146,1.1025562286377,1.06739616394043,1.26956844329834,4.20768594741821,5.58841609954834,3.10497426986694,2.71585464477539,3.96968412399292,5.19455909729004,6.77017021179199
n01531178_11168,0.391933441162109,0.827280044555664,1.90755939483643,4.81307458877564,5.04895210266113,1.57312107086182,0.034651756286621,1.15738105773926,3.24109363555908,5.15287923812866,3.0522928237915,2.55112075805664,3.02878379821777,3.55970048904419,5.1954140663147,4.84056949615479,4.4248833656311,4.42369318008423,4.73453950881958,5.22698545455933,5.44476318359375,5.32608699798584,5.00784540176392,5.4172797203064,5.0867805480957
n01531178_11181,3.53660535812378,2.70006036758423,2.98783302307129,3.89953804016113,5.02018165588379,3.96507883071899,1.2505350112915,1.7345085144043,3.60853910446167,5.38864469528198,3.89988470077515,3.24786615371704,3.59629011154175,3.27093982696533,5.69954681396484,4.02294778823853,3.43578577041626,2.67032337188721,3.21362113952637,5.58255243301392,4.20687913894653,4.50029277801514,4.02598857879639,4.87942934036255,5.38179492950439
n01531178_11260,4.59708261489868,5.01660823822022,6.25800323486328,6.38128614425659,6.65632724761963,3.9817214012146,0.080964088439941,4.63025045394897,5.28633594512939,5.91837406158447,4.52619552612305,2.37463521957397,0.263616561889648,3.3680853843689,5.03527593612671,4.84999656677246,4.88105869293213,4.82266712188721,5.45975971221924,5.6928129196167,5.30058860778809,4.91813182830811,5.20904636383057,5.28288459777832,5.05543518066406
n01531178_11270,4.89130067825317,4.12924337387085,5.7466721534729,4.46746730804443,4.49257516860962,2.14897966384888,0.24889087677002,1.19307708740234,2.14817142486572,2.01963233947754,2.82982587814331,0.040290832519531,0.519826889038086,0.92779541015625,2.33384418487549,5.06617975234985,4.16634511947632,2.24520063400269,2.21900606155395,3.74041986465454,5.00475025177002,4.09252882003784,3.19616031646729,3.71130514144897,4.53139162063599
n01531178_11290,6.22938346862793,5.30527782440186,4.34997224807739,5.46718645095825,5.11503458023071,6.12727451324463,3.60706424713135,2.13342380523682,4.07886266708374,5.83127737045288,6.59272480010986,3.16035413742065,3.24083137512207,4.03813695907593,5.69452524185181,6.51119422912598,3.80590200424194,4.56918096542358,6.702467918396,6.6272144317627,7.13523578643799,6.55326271057129,6.84162998199463,8.38850498199463,5.99335956573486
n01531178_11311,6.41436100006104,5.53324890136719,6.21378517150879,6.92012548446655,7.16872787475586,1.61795997619629,1.98719501495361,5.63639497756958,7.43734121322632,6.52085065841675,0.499643325805664,1.5510425567627,4.79943704605103,7.38312721252441,7.71528577804565,1.27538394927979,0.77200984954834,6.72045135498047,6.90442323684692,7.2233567237854,6.2814245223999,6.15627956390381,7.57534742355347,7.34946155548096,7.35298252105713
n01531178_11317,4.93950366973877,4.23659753799439,4.11518096923828,4.78452968597412,4.97953128814697,4.18346643447876,3.26335477828979,0.720787048339844,4.05889749526978,4.64233779907227,3.81672048568726,4.23575639724731,5.10311841964722,5.16888856887817,4.98885059356689,4.47996997833252,5.04319715499878,4.99056959152222,6.32603073120117,6.65391159057617,5.03746938705444,6.417405128479,5.75285911560059,6.29260730743408,6.93526268005371
n01531178_11325,5.04686069488525,4.6273078918457,2.99638605117798,0.806988716125488,2.26692819595337,4.48360347747803,3.68749189376831,1.07113885879517,0.030289649963379,3.07307767868042,4.16648149490356,2.95129776000977,3.62787580490112,4.20575046539307,4.15493392944336,1.1774959564209,1.62418556213379,3.02192068099976,3.861252784729,3.91247749328613,3.33563756942749,0.842154502868652,2.91037607192993,4.33619403839111,5.06806659698486
n01531178_11345,5.3921422958374,3.56714153289795,1.88877105712891,4.02701950073242,4.97003507614136,4.25900077819824,0.518097877502441,0.00078010559082,2.17117977142334,4.04806756973267,3.060218334198,1.351243019104,0.241731643676758,3.80997562408447,4.51802062988281,3.48769855499268,3.5866174697876,2.81808471679687,4.2073335647583,4.60582876205444,4.05337190628052,3.33510589599609,2.94335174560547,4.6512622833252,5.24647188186646
n01531178_1140,5.09568309783936,3.81668329238892,4.00880002975464,4.40548133850098,5.20555591583252,5.48793315887451,4.53856325149536,1.03569984436035,0.319290161132812,3.29169797897339,5.48663711547852,5.03429317474365,2.79665803909302,0.727746963500977,2.40091848373413,7.03790998458862,5.6503381729126,4.882408618927,5.46974039077759,4.17974996566772,6.38210773468018,6.12284564971924,5.65549564361572,5.6581335067749,6.10121631622314
n01531178_11416,3.00799798965454,3.25937700271606,4.50612592697144,5.0278754234314,5.10899543762207,1.28978633880615,1.62929677963257,1.44771003723145,0.442765235900879,3.36878347396851,4.24656867980957,2.33617210388184,0.281323432922363,0.128820419311523,1.75879001617432,4.90762805938721,4.13959312438965,1.00680637359619,0.062500953674316,1.78495502471924,5.52455568313599,5.21065044403076,4.42849493026733,3.22112369537354,3.09607172012329
n01531178_11423,3.84964895248413,2.76574420928955,1.63052558898926,2.89356422424316,4.50475931167603,3.54382181167603,1.59298419952393,0.133072853088379,0.917865753173828,3.10335350036621,2.42644691467285,0.268173217773437,0.162659645080566,0.835236549377441,5.92236232757568,3.04363822937012,1.00066661834717,1.8238582611084,4.89752244949341,5.43852043151856,5.19441938400269,5.05394124984741,4.4362530708313,5.20848989486694,5.88564205169678
n01531178_11451,5.68366432189941,5.35423469543457,5.28334331512451,5.04815912246704,5.04815006256104,5.46414470672607,4.36563444137573,5.15276479721069,4.8829083442688,4.77389764785767,3.05789995193481,0.46433162689209,0.86578369140625,2.81379890441895,4.8989109992981,2.31459856033325,0.324867248535156,3.54740142822266,4.18191051483154,5.01814079284668,4.09741878509522,3.74927139282227,4.64203977584839,4.89510011672974,5.44602155685425
n01531178_11521,2.49188041687012,1.32319164276123,2.88531351089478,3.61815118789673,4.23933839797974,0.302069664001465,0.016233444213867,0.380572319030762,1.94123935699463,2.75810813903809,2.27166843414307,1.34605884552002,0.541803359985352,0.358500480651856,1.35533142089844,4.04088687896729,2.095778465271,0.070608139038086,0.119183540344238,0.132381439208984,4.68741512298584,4.01503229141235,2.33497524261475,0.801010131835938,0.216544151306152
