class,score
n01530575_10570,6.866455078125e-05
n01530575_10577,6.103515625e-05
n01530575_10581,0.008472442626953125
n01530575_10584,0.00215911865234375
n01530575_10589,-0.0
n01530575_10591,-0.0
n01530575_10594,0.09629631042480469
n01530575_10595,7.62939453125e-05
n01530575_10597,-0.0
n01530575_10600,-0.0
n01530575_10601,0.00807952880859375
n01530575_10603,3.814697265625e-06
n01530575_10604,2.86102294921875e-05
n01530575_10606,2.6702880859375e-05
n01530575_10610,-0.0
n01530575_10612,7.62939453125e-06
n01530575_10613,0.0004119873046875
n01530575_10614,0.000217437744140625
n01530575_10616,0.000225067138671875
n01530575_10622,2.86102294921875e-05
n01530575_10624,-0.0
n01530575_10628,1.4942817687988281
n01530575_10644,0.000774383544921875
n01530575_10646,0.000400543212890625
n01530575_10651,0.001556396484375
n01530575_10656,0.010768890380859375
n01530575_10657,-0.0
n01530575_10658,0.7541751861572266
n01530575_10660,0.013341903686523438
n01530575_10661,0.009119033813476562
n01530575_10663,0.10726356506347656
n01530575_10664,0.010179519653320312
n01530575_10666,0.011638641357421875
n01530575_10668,3.25826358795166
n01530575_10671,5.91278076171875e-05
n01530575_10672,0.0006046295166015625
n01530575_10674,0.0020904541015625
n01530575_10675,0.0017871856689453125
n01530575_10677,0.0718536376953125
n01530575_10681,0.000110626220703125
n01530575_10682,-0.0
n01530575_10683,0.0020751953125
n01530575_10684,8.392333984375e-05
n01530575_10689,0.001537322998046875
n01530575_10692,0.07424163818359375
n01530575_10693,0.00328826904296875
n01530575_10694,0.0004329681396484375
n01530575_10698,0.0006561279296875
n01530575_107,7.62939453125e-06
n01530575_1070,0.000507354736328125
n01530575_10703,0.0023479461669921875
n01530575_10704,0.000339508056640625
n01530575_10709,3.814697265625e-06
n01530575_10711,0.003147125244140625
n01530575_10713,0.020458221435546875
n01530575_10714,0.03250694274902344
n01530575_10717,0.02203369140625
n01530575_10718,1.3987445831298828
n01530575_10728,0.0071258544921875
n01530575_10734,-0.0
n01530575_10737,0.7863216400146484
n01530575_108,-0.0
n01530575_1080,1.0638179779052734
n01530575_10915,-0.0
n01530575_11104,0.00299835205078125
n01530575_1120,0.31928062438964844
n01530575_1122,0.0489959716796875
n01530575_1131,-0.0
n01530575_1139,0.7667036056518555
n01530575_114,0.0002613067626953125
n01530575_1153,0.00030517578125
n01530575_1173,8.392333984375e-05
n01530575_1177,0.00241851806640625
n01530575_1195,3.24249267578125e-05
n01530575_1204,-0.0
n01530575_1217,4.57763671875e-05
n01530575_1236,0.21506690979003906
n01530575_12557,0.0001220703125
n01530575_1258,0.001178741455078125
n01530575_1259,0.000644683837890625
n01530575_1278,1.52587890625e-05
n01530575_128,0.000186920166015625
n01530575_1290,1.52587890625e-05
n01530575_1297,-0.0
n01530575_1310,0.5428333282470703
n01530575_1317,0.8426437377929688
n01530575_13175,0.00012969970703125
n01530575_134,0.0001087188720703125
n01530575_1342,0.0203704833984375
n01530575_1343,6.4849853515625e-05
n01530575_1366,3.814697265625e-06
n01530575_1374,0.00067138671875
n01530575_1387,0.0006046295166015625
n01530575_1391,-0.0
n01530575_1395,1.876194953918457
n01530575_1405,0.0102691650390625
n01530575_1425,0.0007190704345703125
n01530575_1430,0.6548290252685547
n01530575_14402,0.007480621337890625
n01530575_1453,3.814697265625e-06
n01530575_1457,1.33514404296875e-05
n01530575_1464,0.00055694580078125
n01530575_1471,0.000362396240234375
n01530575_1505,0.0017833709716796875
n01530575_1508,0.001636505126953125
n01530575_1513,0.5875682830810547
n01530575_1528,0.04284858703613281
n01530575_1534,-0.0
n01530575_15382,0.0001964569091796875
n01530575_1553,0.3947906494140625
n01530575_1558,0.07071685791015625
n01530575_1566,0.012853622436523438
n01530575_15690,0.0002002716064453125
n01530575_1578,4.851240158081055
n01530575_1582,0.033496856689453125
n01530575_1583,0.0001010894775390625
n01530575_1585,1.1444091796875e-05
n01530575_1586,-0.0
n01530575_1613,0.8647632598876953
n01530575_1623,7.62939453125e-06
n01530575_1626,1.8891983032226562
n01530575_16307,1.788919448852539
n01530575_1646,-0.0
n01530575_1661,0.034801483154296875
n01530575_1671,7.62939453125e-06
n01530575_1682,0.0006694793701171875
n01530575_1699,1.1444091796875e-05
n01530575_1717,4.681995391845703
n01530575_1726,0.00014495849609375
n01530575_1728,-0.0
n01530575_17536,-0.0
n01530575_1768,-0.0
n01530575_1790,0.0003566741943359375
n01530575_18040,0.0012569427490234375
n01530575_1807,-0.0
n01530575_1809,0.05248260498046875
n01530575_1829,0.3224372863769531
n01530575_184,0.07791328430175781
n01530575_1849,3.814697265625e-06
n01530575_1854,0.30870819091796875
n01530575_1879,0.0005474090576171875
n01530575_188,0.020612716674804688
n01530575_1894,0.0031147003173828125
n01530575_190,3.814697265625e-06
n01530575_1907,0.6042766571044922
n01530575_1913,0.0029144287109375
n01530575_1925,1.33514404296875e-05
n01530575_1942,0.009765625
n01530575_1952,4.00543212890625e-05
n01530575_19980,3.0517578125e-05
n01530575_2005,0.0005435943603515625
n01530575_2012,6.103515625e-05
n01530575_2018,0.0004558563232421875
n01530575_20325,2.6702880859375e-05
n01530575_2035,0.029876708984375
n01530575_20373,0.0021114349365234375
n01530575_2039,-0.0
n01530575_2048,0.3533754348754883
n01530575_2066,1.52587890625e-05
n01530575_2077,0.008974075317382812
n01530575_2091,2.0889272689819336
n01530575_2095,9.1552734375e-05
n01530575_2113,0.4561920166015625
n01530575_2120,0.0004749298095703125
n01530575_2129,0.0356292724609375
n01530575_2135,0.0001277923583984375
n01530575_2137,0.006618499755859375
n01530575_2149,0.07124137878417969
n01530575_2156,9.918212890625e-05
n01530575_216,9.5367431640625e-05
n01530575_2182,0.001804351806640625
n01530575_2184,-0.0
n01530575_2194,7.2479248046875e-05
n01530575_220,0.04444313049316406
n01530575_2209,3.814697265625e-06
n01530575_221,3.0517578125e-05
n01530575_22137,-0.0
n01530575_2214,-0.0
n01530575_2215,2.401200294494629
n01530575_22159,-0.0
n01530575_224,0.000125885009765625
n01530575_2245,-0.0
n01530575_2255,0.003887176513671875
n01530575_2261,0.06761360168457031
n01530575_2266,3.582047939300537
n01530575_22707,-0.0
n01530575_2271,0.003108978271484375
n01530575_23,0.001186370849609375
n01530575_23026,0.00014495849609375
n01530575_2323,3.568521499633789
n01530575_2325,0.0022068023681640625
n01530575_2343,9.5367431640625e-05
n01530575_2352,5.7220458984375e-05
n01530575_2356,0.00034332275390625
n01530575_2365,0.0001811981201171875
n01530575_2368,9.5367431640625e-05
n01530575_23856,0.0058803558349609375
n01530575_2388,6.4849853515625e-05
n01530575_24,0.14150619506835938
n01530575_241,0.5236244201660156
n01530575_24155,0.00189971923828125
n01530575_2426,0.000476837158203125
n01530575_2445,-0.0
n01530575_2448,-0.0
n01530575_2456,0.0031185150146484375
n01530575_2460,0.0002460479736328125
n01530575_24651,-0.0
n01530575_2468,0.00624847412109375
n01530575_24744,-0.0
n01530575_2480,0.17984962463378906
n01530575_2501,-0.0
n01530575_25172,0.15062808990478516
n01530575_2529,0.0021800994873046875
n01530575_2533,-0.0
n01530575_2535,0.003360748291015625
n01530575_2536,0.17345237731933594
n01530575_2541,3.814697265625e-06
n01530575_2548,1.5212173461914062
n01530575_2551,0.0001220703125
n01530575_2573,0.04248619079589844
n01530575_2596,1.3002138137817383
n01530575_2598,5.340576171875e-05
n01530575_26165,-0.0
n01530575_2623,0.9520425796508789
n01530575_26265,0.000579833984375
n01530575_2631,-0.0
n01530575_2643,0.00012969970703125
n01530575_2645,0.000217437744140625
n01530575_2647,9.5367431640625e-05
n01530575_2671,0.000354766845703125
n01530575_2679,0.0004405975341796875
n01530575_2682,0.023965835571289062
n01530575_2685,0.05198478698730469
n01530575_26970,0.0011425018310546875
n01530575_2708,0.000152587890625
n01530575_27196,0.13761138916015625
n01530575_2722,1.1444091796875e-05
n01530575_2725,0.0008449554443359375
n01530575_273,0.16332435607910156
n01530575_2750,0.012063980102539062
n01530575_2756,9.5367431640625e-06
n01530575_27582,5.7220458984375e-06
n01530575_2778,2.6175289154052734
n01530575_2785,9.72747802734375e-05
n01530575_2787,0.00116729736328125
n01530575_280,0.0067501068115234375
n01530575_2810,3.814697265625e-06
n01530575_2829,-0.0
n01530575_2841,0.0007839202880859375
n01530575_2846,0.031032562255859375
n01530575_2853,0.13658905029296875
n01530575_2862,1.1444091796875e-05
n01530575_2874,0.0001239776611328125
n01530575_2879,6.4849853515625e-05
n01530575_28802,-0.0
n01530575_2902,0.005828857421875
n01530575_2903,0.000896453857421875
n01530575_2910,2.288818359375e-05
n01530575_2912,0.0036258697509765625
n01530575_2918,3.814697265625e-06
n01530575_2923,3.814697265625e-06
n01530575_2943,0.44341087341308594
n01530575_296,0.000125885009765625
n01530575_2968,0.0001926422119140625
n01530575_2976,4.1961669921875e-05
n01530575_2990,0.000301361083984375
n01530575_3005,0.0009098052978515625
n01530575_3007,0.029558181762695312
n01530575_30084,0.5977287292480469
n01530575_30136,0.08194160461425781
n01530575_30167,0.0055332183837890625
n01530575_3026,0.046520233154296875
n01530575_30404,0.5346145629882812
n01530575_3042,0.0001544952392578125
n01530575_30464,7.62939453125e-06
n01530575_3047,0.0015850067138671875
n01530575_3054,0.0001678466796875
n01530575_3063,0.3763599395751953
n01530575_3067,0.09765434265136719
n01530575_30729,0.7794933319091797
n01530575_3078,5.14984130859375e-05
n01530575_3083,-0.0
n01530575_30852,0.008312225341796875
n01530575_30863,8.20159912109375e-05
n01530575_30897,0.010526657104492188
n01530575_3092,0.0042266845703125
n01530575_310,3.814697265625e-06
n01530575_31014,0.00429534912109375
n01530575_3102,9.5367431640625e-06
n01530575_3111,0.000118255615234375
n01530575_3119,0.009176254272460938
n01530575_3121,3.814697265625e-06
n01530575_3150,0.1484689712524414
n01530575_3159,-0.0
n01530575_3162,5.14984130859375e-05
n01530575_3163,0.0170440673828125
n01530575_31747,2.1770753860473633
n01530575_3175,0.00119781494140625
n01530575_31801,1.9073486328125e-05
n01530575_3190,-0.0
n01530575_3195,1.9073486328125e-05
n01530575_3196,0.0005397796630859375
n01530575_31971,1.52587890625e-05
n01530575_3198,-0.0
n01530575_320,-0.0
n01530575_3200,-0.0
n01530575_3202,-0.0
n01530575_32059,0.3358116149902344
n01530575_32077,0.00431060791015625
n01530575_32217,1.0768518447875977
n01530575_32306,0.000598907470703125
n01530575_32309,0.015743255615234375
n01530575_32334,0.000133514404296875
n01530575_32398,2.47955322265625e-05
n01530575_3248,0.000141143798828125
n01530575_3255,0.0010356903076171875
n01530575_32667,4.542235374450684
n01530575_32670,0.0002040863037109375
n01530575_3273,0.00167083740234375
n01530575_3274,-0.0
n01530575_328,0.0013103485107421875
n01530575_32800,0.0013446807861328125
n01530575_3283,0.0005092620849609375
n01530575_32884,3.814697265625e-06
n01530575_329,0.006145477294921875
n01530575_3290,0.0005035400390625
n01530575_32935,0.000102996826171875
n01530575_3294,0.29927825927734375
n01530575_3298,0.00193023681640625
n01530575_33037,7.62939453125e-06
n01530575_3304,-0.0
n01530575_3308,7.62939453125e-05
n01530575_33083,0.001697540283203125
n01530575_33153,3.172783851623535
n01530575_3324,0.0009670257568359375
n01530575_33242,1.2606983184814453
n01530575_33279,0.0006618499755859375
n01530575_3330,3.814697265625e-06
n01530575_33323,0.0021457672119140625
n01530575_33328,0.003749847412109375
n01530575_3333,0.2483234405517578
n01530575_33354,0.7674674987792969
n01530575_33381,0.30651187896728516
n01530575_33388,0.000598907470703125
n01530575_3346,13.02689266204834
n01530575_3349,-0.0
n01530575_33563,3.8163676261901855
n01530575_3359,0.0007076263427734375
n01530575_33640,0.6217069625854492
n01530575_3367,0.00301361083984375
n01530575_33698,0.0286712646484375
n01530575_3370,0.011768341064453125
n01530575_33765,0.00182342529296875
n01530575_3380,2.47955322265625e-05
n01530575_3383,0.08193016052246094
n01530575_33831,-0.0
n01530575_33860,0.0034637451171875
n01530575_3388,0.007564544677734375
n01530575_33961,0.00376129150390625
n01530575_340,1.1444091796875e-05
n01530575_3400,0.0074176788330078125
n01530575_34002,1.1444091796875e-05
n01530575_3401,-0.0
n01530575_34020,0.0002880096435546875
n01530575_34043,3.2336320877075195
n01530575_3405,7.62939453125e-06
n01530575_34119,0.04543304443359375
n01530575_34128,0.7858076095581055
n01530575_34172,9.1552734375e-05
n01530575_34173,0.0004291534423828125
n01530575_34262,0.07944488525390625
n01530575_34294,0.003253936767578125
n01530575_34313,0.3412342071533203
n01530575_34322,-0.0
n01530575_34340,0.14501571655273438
n01530575_34368,2.401031494140625
n01530575_3440,5.426905632019043
n01530575_34420,7.62939453125e-06
n01530575_3445,4.57763671875e-05
n01530575_34622,0.7254457473754883
n01530575_3464,0.0051631927490234375
n01530575_34692,0.005794525146484375
n01530575_347,0.0004024505615234375
n01530575_34826,0.002109527587890625
n01530575_35038,-0.0
n01530575_35107,0.000518798828125
n01530575_3511,2.09808349609375e-05
n01530575_35115,4.76837158203125e-05
n01530575_3516,0.8469791412353516
n01530575_35294,1.52587890625e-05
n01530575_35346,0.002910614013671875
n01530575_35455,1.1444091796875e-05
n01530575_35584,0.20667457580566406
n01530575_35698,5.340576171875e-05
n01530575_358,1.1444091796875e-05
n01530575_3584,0.001415252685546875
n01530575_359,2.288818359375e-05
n01530575_3590,0.6854381561279297
n01530575_35918,0.0055408477783203125
n01530575_3596,0.01233673095703125
n01530575_35977,0.0004711151123046875
n01530575_35996,3.814697265625e-06
n01530575_3602,0.7142162322998047
n01530575_36114,4.431154251098633
n01530575_36148,7.62939453125e-06
n01530575_3615,0.0002651214599609375
n01530575_3621,7.2479248046875e-05
n01530575_36254,0.0028705596923828125
n01530575_3627,0.0002765655517578125
n01530575_3628,-0.0
n01530575_36320,0.0022296905517578125
n01530575_36377,0.026327133178710938
n01530575_3640,3.814697265625e-06
n01530575_36540,3.19966459274292
n01530575_36558,0.000995635986328125
n01530575_36636,0.000385284423828125
n01530575_3667,0.0025539398193359375
n01530575_3680,1.1444091796875e-05
n01530575_36820,-0.0
n01530575_3683,0.3490610122680664
n01530575_36838,0.0056056976318359375
n01530575_3686,-0.0
n01530575_36926,2.288818359375e-05
n01530575_3703,-0.0
n01530575_37030,3.814697265625e-06
n01530575_371,0.029649734497070312
n01530575_3713,4.38690185546875e-05
n01530575_37189,0.03809356689453125
n01530575_372,0.021249771118164062
n01530575_3721,3.4332275390625e-05
n01530575_3725,0.00168609619140625
n01530575_3726,0.030714035034179688
n01530575_3727,0.3078136444091797
n01530575_37289,0.0514068603515625
n01530575_3730,6.103515625e-05
n01530575_3734,-0.0
n01530575_3737,0.00016021728515625
n01530575_37379,3.814697265625e-06
n01530575_3738,3.240842819213867
n01530575_3746,1.1444091796875e-05
n01530575_3749,-0.0
n01530575_376,0.0012264251708984375
n01530575_3760,0.010135650634765625
n01530575_37650,1.33514404296875e-05
n01530575_37651,0.00048065185546875
n01530575_3774,0.055957794189453125
n01530575_3777,5.7220458984375e-05
n01530575_3786,-0.0
n01530575_37893,0.001850128173828125
n01530575_37935,3.814697265625e-06
n01530575_3796,0.0004138946533203125
n01530575_3805,5.91278076171875e-05
n01530575_3814,0.10864067077636719
n01530575_38201,7.62939453125e-06
n01530575_38212,1.9073486328125e-05
n01530575_3824,0.01035308837890625
n01530575_3825,0.002262115478515625
n01530575_383,0.03834342956542969
n01530575_3831,1.29669189453125
n01530575_3833,1.1585273742675781
n01530575_38383,1.52587890625e-05
n01530575_38520,0.0005207061767578125
n01530575_3854,1.9073486328125e-05
n01530575_38556,-0.0
n01530575_38591,1.33514404296875e-05
n01530575_3864,-0.0
n01530575_3867,0.0061168670654296875
n01530575_3876,0.08684349060058594
n01530575_38772,0.000102996826171875
n01530575_3882,1.71661376953125e-05
n01530575_38834,0.03209686279296875
n01530575_38882,0.0059452056884765625
n01530575_3889,2.6702880859375e-05
n01530575_38903,0.0015392303466796875
n01530575_38960,1.52587890625e-05
n01530575_38968,0.0007534027099609375
n01530575_38990,0.0039520263671875
n01530575_390,0.17465591430664062
n01530575_3903,0.003986358642578125
n01530575_39057,0.00319671630859375
n01530575_3907,0.028573989868164062
n01530575_3908,0.000141143798828125
n01530575_3912,1.52587890625e-05
n01530575_3914,0.001148223876953125
n01530575_3915,3.814697265625e-05
n01530575_3916,0.007625579833984375
n01530575_39184,3.4410743713378906
n01530575_3923,2.678987503051758
n01530575_39399,0.07452201843261719
n01530575_39442,0.0023517608642578125
n01530575_3950,1.9073486328125e-05
n01530575_39507,4.1961669921875e-05
n01530575_3951,1.1444091796875e-05
n01530575_39602,-0.0
n01530575_3974,7.62939453125e-06
n01530575_3981,0.0001220703125
n01530575_3982,-0.0
n01530575_39868,0.00240325927734375
n01530575_3994,0.0001239776611328125
n01530575_3995,0.000141143798828125
n01530575_4000,0.002529144287109375
n01530575_40054,2.6702880859375e-05
n01530575_40062,0.3259716033935547
n01530575_401,0.0002536773681640625
n01530575_4017,9.207322120666504
n01530575_40173,1.3079071044921875
n01530575_4018,-0.0
n01530575_4019,0.0063800811767578125
n01530575_4026,0.03664207458496094
n01530575_40286,0.003505706787109375
n01530575_4039,0.0002899169921875
n01530575_40417,0.0058650970458984375
n01530575_40421,0.000202178955078125
n01530575_40689,0.019670486450195312
n01530575_40719,0.00067901611328125
n01530575_40748,0.0004425048828125
n01530575_4085,1.5522737503051758
n01530575_40957,0.0037384033203125
n01530575_41028,0.835296630859375
n01530575_4111,0.8020219802856445
n01530575_4114,1.274709701538086
n01530575_4115,7.62939453125e-06
n01530575_4117,0.0003337860107421875
n01530575_4119,-0.0
n01530575_41209,0.0001850128173828125
n01530575_4121,0.014310836791992188
n01530575_4124,0.5709362030029297
n01530575_41289,0.03435707092285156
n01530575_41463,0.0026149749755859375
n01530575_41539,2.6702880859375e-05
n01530575_417,7.62939453125e-06
n01530575_4175,0.003368377685546875
n01530575_4180,0.0012187957763671875
n01530575_4189,-0.0
n01530575_419,0.0193939208984375
n01530575_4190,0.000469207763671875
n01530575_4195,0.0001373291015625
n01530575_4201,3.0517578125e-05
n01530575_4207,0.00023651123046875
n01530575_4216,0.0001697540283203125
n01530575_4243,0.0006046295166015625
n01530575_4245,0.0051136016845703125
n01530575_4255,0.8908653259277344
n01530575_4256,7.62939453125e-06
n01530575_4260,-0.0
n01530575_4277,3.9548091888427734
n01530575_4278,0.13437652587890625
n01530575_4280,3.814697265625e-06
n01530575_4309,0.0017547607421875
n01530575_431,-0.0
n01530575_4336,0.00058746337890625
n01530575_4341,1.52587890625e-05
n01530575_4352,0.041271209716796875
n01530575_4372,-0.0
n01530575_4393,0.0179901123046875
n01530575_4399,2.6763534545898438
n01530575_4427,0.00762939453125
n01530575_4482,-0.0
n01530575_4497,1.937652587890625
n01530575_4499,0.3259429931640625
n01530575_4502,3.814697265625e-05
n01530575_4503,-0.0
n01530575_4515,7.62939453125e-06
n01530575_4518,4.106525421142578
n01530575_4520,9.5367431640625e-06
n01530575_4522,-0.0
n01530575_4526,0.00012969970703125
n01530575_4545,3.0517578125e-05
n01530575_4550,-0.0
n01530575_4555,3.814697265625e-06
n01530575_4572,0.002964019775390625
n01530575_4575,-0.0
n01530575_4581,0.0007381439208984375
n01530575_46,1.369826316833496
n01530575_4605,0.23374271392822266
n01530575_4613,5.53131103515625e-05
n01530575_4639,0.0001583099365234375
n01530575_4643,-0.0
n01530575_4661,0.0037441253662109375
n01530575_4671,-0.0
n01530575_47,0.000110626220703125
n01530575_4702,0.0033168792724609375
n01530575_4718,1.9073486328125e-05
n01530575_4720,0.0012302398681640625
n01530575_4749,2.09808349609375e-05
n01530575_4762,6.103515625e-05
n01530575_4811,6.866455078125e-05
n01530575_4819,0.3351936340332031
n01530575_4826,2.8698482513427734
n01530575_4830,0.00018310546875
n01530575_4834,3.814697265625e-06
n01530575_4835,0.0026302337646484375
n01530575_4842,1.6127395629882812
n01530575_4846,2.6210575103759766
n01530575_4853,7.62939453125e-06
n01530575_4860,-0.0
n01530575_4861,0.00037384033203125
n01530575_4864,0.0038776397705078125
n01530575_4867,0.009714126586914062
n01530575_487,7.134753227233887
n01530575_489,0.04392051696777344
n01530575_4900,0.000606536865234375
n01530575_4924,1.1444091796875e-05
n01530575_493,0.000102996826171875
n01530575_4931,0.0016613006591796875
n01530575_4932,7.62939453125e-06
n01530575_4935,0.0002536773681640625
n01530575_4947,5.340576171875e-05
n01530575_4948,9.1552734375e-05
n01530575_4952,0.001865386962890625
n01530575_4956,2.09808349609375e-05
n01530575_4974,0.00304412841796875
n01530575_4992,0.000331878662109375
n01530575_4994,0.5795488357543945
n01530575_5,1.4873771667480469
n01530575_5013,0.19796180725097656
n01530575_5033,3.248164176940918
n01530575_5039,0.10509586334228516
